PLAYER NAME,POS,AVG_RK,AVG_FAN PTS,AVG_PASS_TDS,AVG_PASS_YDS,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,BEST_RK,FAN PTS,PASS_TDS,PASS_YDS,PPR_AVG_RK,PPR_AVG_FAN PTS,PPR_BEST_RK,PPR_FAN PTS,PPR_RK,PPR_STD.DEV_RK,PPR_TIERS,PPR_WORST_RK,REC,REC_TDS,REC_YDS,RK,RUSH_ATT,RUSH_TDS,RUSH_YDS,STD.DEV_RK,TEAM,TIERS,WORST_RK,FULL_SOS,SEASON_SOS,PLAYOFF_SOS,DEPTH,STANDARD_ADP,PPR_ADP,AVG_TGT,POS_AVG.,POS_BEST,POS_RK,POS_STD.DEV,POS_TIERS,POS_WORST,PPR_POS_AVG.,PPR_POS_BEST,PPR_POS_RK,PPR_POS_STD.DEV,PPR_POS_TIERS,PPR_POS_WORST,TGT,BOOM,BUST,STARTER,PPR_BOOM,PPR_BUST,PPR_STARTER,20_YD_ATT,20_YD_%RUSH,10_YD_ATT,10_YD_%RUSH,5_YD_ATT,5_YD_%RUSH,20_YD_TGT,20_YD_%TGT,10_YD_TGT,10_YD_%TGT,AVG_PASS_ATT,AVG_PASS_COMP,AVG_PASS_INT,AVG_PASS_PCT,AVG_SACK,AVG_YDS,PASS_ATT,PASS_COMP,PASS_INT,PASS_PCT,SACK,YDS,AVG_BLK KICK,AVG_DEF TD,AVG_FUMR,AVG_INT,AVG_PTS VS.,AVG_RET TD,AVG_SAFE,BLK KICK,DEF TD,FUMR,INT,PTS VS.,RET TD,SAFE,0-19,20-29,30-39,40-49,50+,AVG_0-19,AVG_20-29,AVG_30-39,AVG_40-49,AVG_50+,AVG_XPA,AVG_XPM,XPA,XPM
RHAMONDRE STEVENSON,RB,104.6,9.5,0.0,0.0,2.2,0.1,11.2,13.8,0.5,53.4,77.0,142.9,0.0,0.0,115.9,11.7,77.0,175.9,113.0,21.5,8.0,218.0,33.0,1.0,168.0,104.0,207.0,7.0,801.0,18.8,NE,8.0,151.0,11,10,8,2.0,107.0,106,2.7,37.5,28.0,37.0,5.3,5.0,52.0,37.4,28.0,35.0,5.0,5.0,49.0,41.0,7.0,33.0,47.0,13.0,27.0,53.0,40.0,60.6,18.0,62.1,11.0,64.7,9.0,16.4,3.0,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RICKY PEARSALL,WR,98.7,5.7,0.0,0.0,2.8,0.3,36.4,0.3,0.0,4.1,59.0,62.5,0.0,0.0,102.5,8.5,60.0,93.5,102.0,18.5,8.0,162.0,31.0,3.0,400.0,98.0,3.0,0.0,45.0,19.7,SF,8.0,169.0,19,16,18,3.0,101.0,111,4.2,40.9,27.0,42.0,6.5,5.0,64.0,44.5,30.0,46.0,5.8,5.0,59.0,46.0,10.0,70.0,20.0,10.0,60.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,9.2,3.0,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RICO DOWDLE,RB,148.4,9.9,0.0,0.0,2.4,0.2,15.6,14.7,0.1,67.4,85.0,158.8,0.0,0.0,156.3,12.4,98.0,197.8,150.0,24.5,10.0,247.0,39.0,3.0,249.0,143.0,235.0,2.0,1079.0,23.6,CAR,9.0,236.0,23,24,18,2.0,140.5,500,3.1,50.8,32.0,50.0,6.5,6.0,70.0,50.4,33.0,49.0,6.3,6.0,70.0,49.0,0.0,13.0,40.0,0.0,13.0,40.0,24.0,44.4,10.0,38.5,5.0,41.7,5.0,7.9,2.0,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ HARVEY,RB,67.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,72.6,0.0,51.0,0.0,70.0,27.6,7.0,283.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,25.9,DEN,6.0,270.0,30,29,27,1.0,54.5,77,0.0,25.1,18.0,24.0,7.4,4.0,79.0,24.6,18.0,24.0,7.5,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBERT WOODS,WR,333.1,1.3,0.0,0.0,1.4,0.0,14.5,0.0,0.0,0.0,238.0,18.3,0.0,0.0,320.1,2.7,204.0,38.3,378.0,58.9,14.0,395.0,20.0,0.0,203.0,384.0,0.0,0.0,0.0,50.8,PIT,14.0,396.0,14,11,21,3.0,500.0,500,2.1,128.4,86.0,136.0,23.4,10.0,186.0,119.2,76.0,135.0,21.8,10.0,149.0,30.0,0.0,93.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.7,1.0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROMAN WILSON,WR,258.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,254.5,0.0,162.0,0.0,247.0,28.1,12.0,302.0,0.0,0.0,0.0,254.0,0.0,0.0,0.0,29.1,PIT,12.0,306.0,14,11,21,4.0,500.0,500,0.0,92.1,62.0,87.0,10.0,8.0,118.0,92.7,62.0,87.0,9.7,8.0,118.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROME ODUNZE,WR,82.0,5.3,0.0,0.0,3.2,0.2,43.2,0.2,0.0,0.9,50.0,90.9,0.0,0.0,78.3,8.5,47.0,144.9,77.0,13.9,7.0,114.0,54.0,3.0,734.0,79.0,3.0,0.0,15.0,13.3,CHI,7.0,122.0,8,13,3,2.0,82.0,76,5.9,35.4,24.0,35.0,4.7,5.0,49.0,36.0,24.0,36.0,4.8,5.0,48.0,101.0,0.0,63.0,19.0,0.0,50.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,25.0,4.0,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROMEO DOUBS,WR,163.4,6.6,0.0,0.0,3.5,0.3,46.2,0.0,0.0,0.0,125.0,86.1,0.0,0.0,159.8,10.2,122.0,132.1,152.0,18.6,10.0,224.0,46.0,4.0,601.0,158.0,0.0,0.0,0.0,15.4,GB,10.0,203.0,13,17,6,3.0,191.5,500,5.5,61.9,50.0,60.0,5.0,6.0,74.0,62.4,49.0,61.0,5.5,6.0,75.0,72.0,0.0,38.0,15.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.7,3.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RONDALE MOORE,WR,343.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,340.3,0.0,290.0,0.0,468.0,35.8,16.0,370.0,0.0,0.0,0.0,465.0,0.0,0.0,0.0,34.7,MIN,16.0,375.0,26,28,24,5.0,500.0,500,0.0,153.3,132.0,160.0,14.3,11.0,177.0,150.4,131.0,159.0,12.7,11.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RONNIE RIVERS,RB,358.0,1.9,0.0,0.0,0.7,0.0,4.9,3.1,0.0,14.1,336.0,13.3,0.0,0.0,375.5,2.6,365.0,18.3,505.0,10.5,16.0,386.0,5.0,0.0,34.0,486.0,22.0,0.0,99.0,22.0,LAR,16.0,380.0,10,9,9,0.0,500.0,500,0.9,125.4,102.0,136.0,18.4,10.0,156.0,128.6,107.0,138.0,18.6,10.0,158.0,6.0,0.0,100.0,0.0,0.0,100.0,0.0,3.0,3.4,1.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROSCHON JOHNSON,RB,165.4,4.7,0.0,0.0,1.2,0.0,8.0,4.2,0.5,11.5,119.0,61.4,0.0,0.0,173.7,6.0,131.0,77.4,170.0,28.5,10.0,282.0,16.0,0.0,104.0,161.0,55.0,6.0,150.0,24.7,CHI,10.0,277.0,7,3,24,2.0,178.5,500,1.5,55.7,41.0,56.0,5.9,6.0,69.0,54.3,42.0,57.0,6.0,6.0,69.0,20.0,0.0,50.0,17.0,0.0,50.0,8.0,14.0,23.7,10.0,30.3,8.0,38.1,2.0,2.9,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUSSELL WILSON,QB,265.3,16.2,1.5,225.6,0.0,0.0,0.0,3.9,0.2,14.1,151.0,177.8,16.0,2482.0,249.5,16.2,138.0,177.8,236.0,32.2,12.0,323.0,0.0,0.0,0.0,251.0,43.0,2.0,155.0,30.8,NYG,12.0,334.0,5,5,9,1.0,198.5,500,,29.9,23.0,30.0,1.7,5.0,35.0,,,,,,,,0.0,40.0,30.0,0.0,40.0,30.0,10.0,10.6,8.0,15.1,2.0,11.8,0.0,0.0,0.0,0.0,30.5,19.5,0.5,64%,3.0,225.6,336.0,214.0,5.0,64%,33.0,2482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAM DARNOLD,QB,193.1,18.8,2.1,254.1,0.0,0.0,0.0,3.9,0.1,12.5,124.0,320.0,35.0,4319.0,173.6,18.8,113.0,320.0,166.0,32.0,10.0,254.0,0.0,0.0,0.0,178.0,67.0,1.0,212.0,38.3,SEA,10.0,297.0,28,23,31,1.0,180.0,500,,26.1,18.0,26.0,2.2,5.0,30.0,,,,,,,,6.0,19.0,63.0,6.0,19.0,63.0,7.0,10.4,4.0,11.1,2.0,11.8,0.0,0.0,0.0,0.0,32.1,21.2,0.7,66%,2.8,254.1,545.0,361.0,12.0,66%,48.0,4319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAM HOWELL,QB,356.0,0.2,0.0,24.0,0.0,0.0,0.0,1.0,0.0,2.0,330.0,0.2,0.0,24.0,348.0,0.2,330.0,0.2,474.0,15.1,16.0,367.0,0.0,0.0,0.0,479.0,1.0,0.0,2.0,22.6,MIN,16.0,385.0,22,18,29,2.0,500.0,500,,49.3,40.0,53.0,5.3,7.0,58.0,,,,,,,,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,1.0,36%,4.0,24.0,14.0,5.0,1.0,36%,4.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAM LAPORTA,TE,58.7,7.2,0.0,0.0,3.8,0.4,45.4,0.0,0.0,0.0,22.0,114.6,0.0,0.0,68.0,10.9,48.0,174.6,64.0,8.7,6.0,84.0,60.0,7.0,726.0,55.0,0.0,0.0,0.0,8.1,DET,6.0,67.0,15,15,24,1.0,56.0,41,5.2,4.3,2.0,4.0,0.6,1.0,5.0,5.5,4.0,5.0,0.9,2.0,7.0,83.0,0.0,40.0,47.0,0.0,33.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.1,9.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMAJE PERINE,RB,307.6,3.1,0.0,0.0,1.6,0.1,18.9,1.2,0.1,5.4,207.0,53.4,0.0,0.0,297.6,4.8,188.0,81.4,339.0,47.2,14.0,392.0,28.0,1.0,322.0,347.0,20.0,1.0,92.0,50.6,CIN,14.0,392.0,26,27,22,3.0,500.0,500,2.1,93.8,64.0,104.0,15.9,9.0,119.0,86.8,59.0,103.0,14.8,9.0,113.0,35.0,0.0,81.0,6.0,0.0,75.0,6.0,2.0,2.4,1.0,2.5,1.0,4.0,3.0,3.1,3.0,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN FRANCISCO 49ERS,DEF,226.1,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,84.0,0.0,0.0,226.3,4.9,170.0,84.0,227.0,31.0,11.0,355.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,30.2,SF,11.0,355.0,28,21,28,0.0,500.0,179,,14.3,6.0,14.0,3.1,3.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,37.0,,0.0,0.1,0.3,0.6,0.0,0.0,0.0,0.0,1.0,6.0,11.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SAQUON BARKLEY,RB,2.5,20.1,0.0,0.0,2.1,0.1,17.4,21.6,0.8,125.3,1.0,322.3,0.0,0.0,9.3,22.2,4.0,355.3,9.0,4.1,2.0,22.0,33.0,2.0,278.0,2.0,345.0,13.0,2005.0,3.1,PHI,1.0,13.0,1,5,7,1.0,3.0,3,2.7,1.7,1.0,1.0,1.2,1.0,5.0,3.4,2.0,3.0,1.1,1.0,7.0,43.0,44.0,0.0,81.0,44.0,0.0,81.0,55.0,42.3,28.0,42.4,13.0,37.1,9.0,16.7,2.0,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAVION WILLIAMS,WR,304.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,0.0,0.0,310.1,0.0,236.0,0.0,351.0,28.9,14.0,368.0,0.0,0.0,0.0,348.0,0.0,0.0,0.0,26.5,GB,14.0,349.0,13,17,6,6.0,500.0,500,0.0,113.0,90.0,119.0,14.6,9.0,168.0,116.1,93.0,120.0,14.4,9.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
