PLAYER NAME,POS,AVG_RK,AVG_FAN PTS,AVG_PASS_TDS,AVG_PASS_YDS,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,BEST_RK,FAN PTS,PASS_TDS,PASS_YDS,PPR_AVG_RK,PPR_AVG_FAN PTS,PPR_BEST_RK,PPR_FAN PTS,PPR_RK,PPR_STD.DEV_RK,PPR_TIERS,PPR_WORST_RK,REC,REC_TDS,REC_YDS,RK,RUSH_ATT,RUSH_TDS,RUSH_YDS,STD.DEV_RK,TEAM,TIERS,WORST_RK,FULL_SOS,SEASON_SOS,PLAYOFF_SOS,DEPTH
Russell Gage,WR,174.4,6.8,0.0,0.0,4.5,0.3,49.1,0.1,0.0,0.6,81.0,109.06,0.0,0.0,146.7,11.3,72.0,181.06,135.0,34.3,7.0,271.0,72.0,4.0,786.0,166.0,2.0,0.0,9.0,38.4,ATL,10.0,276.0,8,12,10,2
Russell Wilson,QB,70.5,23.3,2.5,263.3,0.0,0.0,0.0,5.2,0.1,32.1,43.0,372.78,40.0,4212.0,69.1,23.3,38.0,372.78,66.0,9.1,5.0,103.0,0.0,0.0,0.0,66.0,83.0,2.0,513.0,9.4,SEA,6.0,117.0,32,31,27,1
Ryan Fitzpatrick,QB,150.5,16.1,1.3,209.1,0.0,0.0,0.0,3.0,0.2,15.1,82.0,160.74,13.0,2091.0,150.1,16.2,105.0,161.74,139.0,31.5,7.0,284.0,0.0,0.0,0.0,139.0,30.0,2.0,151.0,33.0,WAS,9.0,320.0,12,9,12,1
Ryan Griffin,TE,360.3,0.6,0.0,0.0,0.6,0.0,5.7,0.0,0.0,0.0,305.0,8.6,0.0,0.0,367.5,1.2,315.0,17.6,465.0,38.7,13.0,453.0,9.0,0.0,86.0,431.0,0.0,0.0,0.0,13.4,NYJ,15.0,389.0,9,9,15,2
Ryan Succop,K,238.1,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,145.0,0.0,0.0,230.8,9.1,176.0,145.0,225.0,24.6,9.0,324.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,22.7,TB,12.0,287.0,31,29,25,0
Ryan Tannehill,QB,92.9,21.9,2.1,238.7,0.0,0.0,0.0,2.7,0.4,16.6,65.0,350.36,33.0,3819.0,90.0,22.0,53.0,351.36,84.0,10.1,6.0,115.0,0.0,0.0,0.0,90.0,43.0,7.0,266.0,12.2,TEN,7.0,153.0,26,23,22,1
Sage Surratt,WR,321.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0,591.5,0.0,497.0,0.0,628.0,94.5,15.0,686.0,0.0,0.0,0.0,483.0,0.0,0.0,0.0,53.5,DET,16.0,375.0,23,30,6,7
Salvon Ahmed,RB,186.4,9.7,0.0,0.0,1.8,0.0,10.2,12.5,0.5,53.2,119.0,58.0,0.0,0.0,193.3,11.5,123.0,69.0,199.0,31.5,9.0,327.0,11.0,0.0,61.0,184.0,75.0,3.0,319.0,34.8,MIA,10.0,365.0,11,2,32,2
Sam Darnold,QB,188.9,12.1,0.8,184.0,0.0,0.0,0.0,3.1,0.2,18.1,114.0,145.02,9.0,2208.0,185.6,12.1,118.0,145.02,167.0,35.2,8.0,319.0,0.0,0.0,0.0,176.0,37.0,2.0,217.0,41.1,CAR,10.0,320.0,8,17,5,1
Sam Ficken,K,322.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,54.0,0.0,0.0,301.4,6.0,251.0,54.0,398.0,26.9,12.0,353.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,22.4,TEN,15.0,353.0,30,32,3,0
Sam Sloman,K,315.7,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,55.0,0.0,0.0,314.9,6.9,276.0,55.0,386.0,17.0,12.0,342.0,0.0,0.0,0.0,367.0,0.0,0.0,0.0,15.0,PIT,14.0,335.0,4,7,15,0
Samaje Perine,RB,257.7,3.4,0.0,0.0,0.7,0.0,4.1,3.9,0.2,18.8,137.0,54.7,0.0,0.0,249.2,4.1,132.0,65.7,272.0,52.6,10.0,387.0,11.0,0.0,66.0,293.0,63.0,3.0,301.0,64.7,CIN,13.0,386.0,10,7,23,2
Sammy Watkins,WR,224.0,5.1,0.0,0.0,3.7,0.2,42.1,0.1,0.0,0.3,88.0,51.4,0.0,0.0,222.6,8.8,99.0,88.4,229.0,30.3,9.0,336.0,37.0,2.0,421.0,216.0,1.0,0.0,3.0,29.9,BAL,11.0,339.0,15,18,16,3
San Francisco 49ers,DEF,171.6,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,88.0,0.0,0.0,171.2,5.5,124.0,88.0,175.0,19.0,8.0,248.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,17.7,SF,10.0,225.0,14,7,25,0
Saquon Barkley,RB,7.4,4.7,0.0,0.0,3.0,0.0,30.0,9.5,0.0,17.0,2.0,9.4,0.0,0.0,12.1,7.7,2.0,15.4,11.0,6.6,2.0,34.0,6.0,0.0,60.0,8.0,19.0,0.0,34.0,3.9,NYG,2.0,57.0,31,31,15,1
Scotty Miller,WR,296.2,4.3,0.0,0.0,2.1,0.2,31.3,0.2,0.0,0.9,210.0,69.5,0.0,0.0,314.0,6.4,229.0,102.5,316.0,32.2,11.0,379.0,33.0,3.0,501.0,305.0,3.0,0.0,14.0,30.4,TB,13.0,383.0,19,15,21,0
Seattle Seahawks,DEF,238.5,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,103.0,0.0,0.0,241.8,6.4,159.0,103.0,232.0,22.2,9.0,303.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,19.2,SEA,12.0,303.0,30,28,19,0
Shi Smith,WR,321.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,380.8,0.0,313.0,0.0,490.0,63.6,13.0,493.0,0.0,0.0,0.0,484.0,0.0,0.0,0.0,11.5,CAR,16.0,333.0,5,7,7,7
Sony Michel,RB,182.4,7.6,0.0,0.0,0.8,0.1,12.7,8.8,0.1,49.9,112.0,68.3,0.0,0.0,138.7,8.4,61.0,75.3,136.0,39.1,7.0,310.0,7.0,1.0,114.0,177.0,79.0,1.0,449.0,30.0,LAR,10.0,327.0,1,5,10,2
Stefon Diggs,WR,13.9,12.6,0.0,0.0,7.9,0.5,95.9,0.1,0.0,0.1,10.0,201.6,0.0,0.0,11.0,20.5,5.0,328.6,10.0,2.2,2.0,17.0,127.0,8.0,1535.0,12.0,1.0,0.0,1.0,3.4,BUF,3.0,25.0,16,16,18,1
Stephen Gostkowski,K,303.1,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,119.0,0.0,0.0,306.4,7.9,230.0,119.0,345.0,19.8,11.0,353.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,17.5,FA,13.0,342.0,33,33,33,0
Sterling Shepard,WR,176.8,8.0,0.0,0.0,5.5,0.3,54.7,0.5,0.1,4.1,99.0,96.5,0.0,0.0,157.2,13.5,90.0,162.5,149.0,32.6,8.0,244.0,66.0,3.0,656.0,169.0,6.0,1.0,49.0,33.5,NYG,10.0,354.0,13,17,12,2
Steven Sims Jr.,WR,311.5,2.5,0.0,0.0,2.3,0.1,22.1,0.1,0.0,1.5,247.0,30.3,0.0,0.0,331.2,4.8,265.0,57.3,401.0,37.0,12.0,395.0,27.0,1.0,265.0,364.0,1.0,0.0,18.0,28.9,PIT,14.0,372.0,22,22,14,0
T.J. Hockenson,TE,55.5,6.8,0.0,0.0,4.2,0.4,45.2,0.1,0.0,0.0,26.0,108.3,0.0,0.0,53.9,11.0,26.0,175.3,51.0,10.7,4.0,94.0,67.0,6.0,723.0,54.0,1.0,0.0,0.0,12.3,DET,6.0,133.0,21,24,13,1
T.Y. Hilton,WR,133.4,7.2,0.0,0.0,3.7,0.3,50.8,0.0,0.0,0.0,49.0,108.2,0.0,0.0,188.5,10.9,95.0,164.2,190.0,47.2,9.0,372.0,56.0,5.0,762.0,127.0,0.0,0.0,0.0,23.0,IND,9.0,229.0,9,2,31,1
Tajae Sharpe,WR,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,0.0,0.0,0.0,445.5,0.0,392.0,0.0,570.0,53.5,14.0,499.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,28.0,ATL,16.0,372.0,8,12,10,4
Tampa Bay Buccaneers,DEF,177.4,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,117.0,0.0,0.0,170.4,7.3,138.0,117.0,173.0,23.7,8.0,243.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,25.0,TB,10.0,243.0,19,15,26,0
Tarik Cohen,RB,164.7,3.8,0.0,0.0,2.0,0.0,13.7,4.7,0.0,24.7,98.0,11.5,0.0,0.0,185.8,5.8,80.0,17.5,194.0,63.1,9.0,382.0,6.0,0.0,41.0,154.0,14.0,0.0,74.0,41.0,CHI,10.0,312.0,8,13,7,2
Taylor Heinicke,QB,363.4,11.7,1.0,137.0,0.0,0.0,0.0,3.0,0.0,22.0,298.0,11.68,1.0,137.0,362.1,11.7,294.0,11.68,407.0,28.7,12.0,399.0,0.0,0.0,0.0,438.0,3.0,0.0,22.0,26.5,WAS,15.0,397.0,12,9,12,2
Taysom Hill,QB,261.8,9.4,0.3,58.0,0.0,0.0,0.0,5.4,0.5,28.6,88.0,150.62,4.0,928.0,298.5,9.9,116.0,158.62,265.0,43.9,10.0,373.0,0.0,0.0,0.0,251.0,87.0,8.0,457.0,65.5,NO,12.0,361.0,10,13,10,2
Teddy Bridgewater,QB,286.6,16.8,1.0,248.9,0.0,0.0,0.0,3.5,0.3,18.6,135.0,252.26,15.0,3733.0,238.7,16.8,121.0,252.26,230.0,48.9,9.0,356.0,0.0,0.0,0.0,283.0,53.0,5.0,279.0,47.3,DEN,12.0,364.0,6,12,4,1
Tee Higgins,WR,56.8,8.0,0.0,0.0,4.2,0.4,56.8,0.3,0.0,1.8,32.0,127.6,0.0,0.0,52.0,12.2,29.0,194.6,48.0,11.6,4.0,86.0,67.0,6.0,908.0,55.0,5.0,0.0,28.0,8.9,CIN,6.0,89.0,24,20,22,2
Tennessee Titans,DEF,273.5,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,66.0,0.0,0.0,277.1,3.9,200.0,66.0,264.0,24.2,10.0,323.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0,20.3,TEN,12.0,314.0,28,30,12,0
Terrace Marshall Jr.,WR,232.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,184.1,0.0,96.0,0.0,178.0,44.9,8.0,320.0,0.0,0.0,0.0,236.0,0.0,0.0,0.0,44.1,CAR,12.0,355.0,5,7,7,0
Terry McLaurin,WR,29.6,9.1,0.0,0.0,5.8,0.3,74.5,0.1,0.0,2.0,23.0,136.8,0.0,0.0,27.7,14.9,16.0,223.8,28.0,4.3,3.0,41.0,87.0,4.0,1118.0,27.0,2.0,0.0,30.0,3.9,WAS,4.0,51.0,14,25,1,1
Tevin Coleman,RB,160.7,1.1,0.0,0.0,0.5,0.0,4.3,3.5,0.0,6.6,89.0,8.7,0.0,0.0,163.4,1.6,110.0,12.7,159.0,33.8,8.0,329.0,4.0,0.0,34.0,156.0,28.0,0.0,53.0,33.7,NYJ,10.0,274.0,20,17,18,2
Tim Patrick,WR,247.6,7.3,0.0,0.0,3.4,0.4,49.5,0.0,0.0,0.0,189.0,110.2,0.0,0.0,254.2,10.7,174.0,161.2,250.0,33.1,10.0,349.0,51.0,6.0,742.0,250.0,0.0,0.0,0.0,33.3,DEN,12.0,373.0,21,26,8,3
Tim Tebow,TE,327.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,358.3,0.0,246.0,0.0,524.0,104.7,14.0,498.0,0.0,0.0,0.0,428.0,0.0,0.0,0.0,34.5,JAC,15.0,376.0,15,25,2,2
Todd Gurley II,RB,275.6,9.2,0.0,0.0,1.7,0.0,10.9,13.0,0.6,45.2,98.0,138.2,0.0,0.0,310.5,10.9,170.0,163.2,360.0,49.0,12.0,392.0,25.0,0.0,164.0,307.0,195.0,9.0,678.0,64.2,FA,13.0,379.0,33,33,33,0
Tom Brady,QB,90.5,21.9,2.5,289.6,0.0,0.0,0.0,1.9,0.2,0.4,60.0,349.92,40.0,4633.0,88.1,21.9,54.0,349.92,82.0,11.6,6.0,114.0,0.0,0.0,0.0,88.0,30.0,3.0,6.0,11.8,TB,7.0,150.0,24,25,19,1
Tommy Tremble,TE,351.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,344.4,0.0,267.0,0.0,458.0,46.6,13.0,439.0,0.0,0.0,0.0,461.0,0.0,0.0,0.0,13.5,CAR,15.0,371.0,5,19,1,2
Tony Pollard,RB,127.7,5.8,0.0,0.0,1.8,0.1,12.1,6.3,0.3,27.2,89.0,92.8,0.0,0.0,121.0,7.5,71.0,120.8,118.0,18.5,7.0,200.0,28.0,1.0,193.0,123.0,101.0,4.0,435.0,16.1,DAL,9.0,219.0,26,19,25,2
Travis Fulgham,WR,300.6,6.0,0.0,0.0,2.9,0.3,41.5,0.0,0.0,0.0,194.0,77.9,0.0,0.0,304.6,8.9,212.0,115.9,333.0,33.0,11.0,376.0,38.0,4.0,539.0,302.0,0.0,0.0,0.0,32.7,PHI,13.0,383.0,17,3,32,4
Travis Homer,RB,358.6,2.6,0.0,0.0,1.0,0.1,10.0,2.8,0.0,9.8,235.0,23.8,0.0,0.0,350.1,3.6,313.0,32.8,426.0,28.8,12.0,418.0,9.0,1.0,90.0,474.0,25.0,0.0,88.0,23.0,SEA,16.0,388.0,24,30,9,5
Travis Kelce,TE,16.5,13.9,0.0,0.0,7.0,0.7,94.4,0.0,0.0,0.0,7.0,207.76,0.0,0.0,16.2,20.9,5.0,312.76,14.0,2.4,2.0,18.0,105.0,11.0,1416.0,14.0,0.0,0.0,0.0,1.9,KC,3.0,22.0,23,20,20,1
Trayveon Williams,RB,359.5,1.7,0.0,0.0,0.5,0.0,3.0,2.6,0.0,15.7,310.0,16.7,0.0,0.0,324.3,2.2,223.0,21.7,446.0,52.6,13.0,419.0,5.0,0.0,30.0,482.0,26.0,0.0,157.0,29.4,CIN,16.0,382.0,10,7,23,4
Tre'Quan Smith,WR,165.7,4.9,0.0,0.0,2.4,0.3,32.0,0.1,0.0,0.2,72.0,69.1,0.0,0.0,189.4,7.4,93.0,103.1,181.0,37.4,8.0,276.0,34.0,4.0,448.0,157.0,1.0,0.0,3.0,53.9,NO,10.0,298.0,6,11,5,1
Trenton Cannon,RB,342.0,0.4,0.0,0.0,0.2,0.0,1.1,0.7,0.0,2.4,316.0,4.9,0.0,0.0,337.7,0.6,207.0,7.9,522.0,111.8,14.0,480.0,3.0,0.0,16.0,494.0,10.0,0.0,33.0,26.0,FA,16.0,368.0,33,33,33,5
Trevor Lawrence,QB,125.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,124.4,0.0,90.0,0.0,119.0,20.5,7.0,197.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,30.4,JAC,9.0,334.0,2,10,2,1
Trey Burton,TE,360.3,4.3,0.0,0.0,2.2,0.2,19.2,0.2,0.2,0.2,335.0,55.3,0.0,0.0,401.8,6.4,360.0,83.3,499.0,40.4,13.0,479.0,28.0,3.0,250.0,464.0,2.0,2.0,3.0,12.5,FA,16.0,383.0,33,33,33,0
Trey Lance,QB,212.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,175.1,0.0,92.0,0.0,160.0,62.3,8.0,335.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,71.8,SF,11.0,359.0,3,20,1,2
Trey Sermon,RB,102.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,90.6,0.0,42.0,0.0,89.0,28.8,6.0,310.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,50.1,SF,8.0,379.0,7,10,14,2
Tua Tagovailoa,QB,148.5,14.0,1.1,181.4,0.0,0.0,0.0,3.6,0.3,10.9,87.0,140.46,11.0,1814.0,139.9,14.0,95.0,140.46,128.0,28.5,7.0,242.0,0.0,0.0,0.0,137.0,36.0,3.0,109.0,31.0,MIA,9.0,283.0,7,3,29,1
Tucker McCann,K,319.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,326.1,0.0,272.0,0.0,460.0,23.4,13.0,353.0,0.0,0.0,0.0,405.0,0.0,0.0,0.0,20.2,TEN,15.0,353.0,30,32,3,0
Tutu Atwell,WR,342.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,323.4,0.0,228.0,0.0,367.0,44.8,12.0,384.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,39.2,LAR,14.0,395.0,3,5,4,5
Ty Johnson,RB,273.0,3.6,0.0,0.0,1.2,0.1,7.6,4.2,0.1,19.5,132.0,47.3,0.0,0.0,213.6,4.9,98.0,63.3,233.0,58.5,9.0,351.0,16.0,1.0,99.0,286.0,54.0,1.0,254.0,54.3,NYJ,12.0,383.0,20,17,18,4
Ty Montgomery,RB,352.5,2.1,0.0,0.0,0.5,0.0,4.5,3.2,0.0,16.8,325.0,12.8,0.0,0.0,346.2,2.6,296.0,15.8,459.0,42.9,13.0,444.0,3.0,0.0,27.0,476.0,19.0,0.0,101.0,16.1,NO,16.0,364.0,25,21,22,3
Tylan Wallace,WR,339.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,339.2,0.0,268.0,0.0,380.0,41.8,12.0,480.0,0.0,0.0,0.0,396.0,0.0,0.0,0.0,37.4,BAL,15.0,394.0,15,18,16,5
Tyler Bass,K,234.9,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,157.0,0.0,0.0,223.9,9.8,167.0,157.0,213.0,32.4,9.0,346.0,0.0,0.0,0.0,231.0,0.0,0.0,0.0,35.4,BUF,11.0,346.0,32,31,22,0
Tyler Boyd,WR,89.0,7.6,0.0,0.0,5.3,0.3,56.1,0.3,0.0,3.3,53.0,113.64,0.0,0.0,70.3,12.8,45.0,192.64,68.0,13.4,5.0,111.0,79.0,4.0,841.0,84.0,5.0,0.0,49.0,14.2,CIN,7.0,157.0,24,20,22,3
Tyler Conklin,TE,319.6,1.6,0.0,0.0,1.2,0.1,12.1,0.0,0.0,0.0,246.0,25.4,0.0,0.0,265.7,2.8,161.0,44.4,325.0,58.1,11.0,389.0,19.0,1.0,194.0,378.0,0.0,0.0,0.0,40.6,MIN,14.0,389.0,28,29,18,2
Tyler Eifert,TE,303.2,3.1,0.0,0.0,2.4,0.1,23.3,0.0,0.0,0.0,258.0,46.9,0.0,0.0,325.4,5.5,273.0,82.9,431.0,44.0,13.0,413.0,36.0,2.0,349.0,363.0,0.0,0.0,0.0,34.3,FA,14.0,394.0,33,33,33,0
Tyler Higbee,TE,105.4,5.6,0.0,0.0,2.9,0.3,34.7,0.1,0.0,0.1,63.0,84.2,0.0,0.0,101.5,8.5,63.0,128.2,99.0,24.7,6.0,246.0,44.0,5.0,521.0,103.0,1.0,0.0,1.0,23.9,LAR,8.0,191.0,30,27,25,1
Tyler Johnson,WR,340.0,2.1,0.0,0.0,0.9,0.1,12.1,0.0,0.0,0.0,262.0,28.9,0.0,0.0,343.3,2.9,265.0,40.9,384.0,48.6,12.0,518.0,12.0,2.0,169.0,388.0,0.0,0.0,0.0,36.3,TB,14.0,390.0,19,15,21,4
Tyler Kroft,TE,330.5,3.0,0.0,0.0,1.2,0.3,11.9,0.0,0.0,0.0,163.0,29.9,0.0,0.0,283.5,4.2,136.0,41.9,351.0,71.1,11.0,391.0,12.0,3.0,119.0,435.0,0.0,0.0,0.0,33.9,NYJ,15.0,388.0,9,9,15,3
Tyler Lockett,WR,55.2,10.3,0.0,0.0,6.3,0.6,65.9,0.0,0.0,0.0,31.0,165.4,0.0,0.0,41.9,16.6,28.0,265.4,43.0,8.0,4.0,73.0,100.0,10.0,1054.0,53.0,0.0,0.0,0.0,10.3,SEA,6.0,101.0,30,28,26,2
Tyreek Hill,WR,10.6,16.1,0.0,0.0,5.8,1.0,85.1,0.9,0.1,8.2,4.0,241.9,0.0,0.0,10.3,21.9,8.0,328.9,9.0,2.5,2.0,25.0,87.0,15.0,1276.0,10.0,13.0,2.0,123.0,1.6,KC,2.0,24.0,26,23,25,1
Tyrell Williams,WR,234.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,205.3,0.0,97.0,0.0,206.0,53.5,9.0,370.0,0.0,0.0,0.0,247.0,0.0,0.0,0.0,52.9,DET,12.0,364.0,23,30,6,1
Tyrod Taylor,QB,307.5,4.5,0.0,104.0,0.0,0.0,0.0,3.0,0.0,3.5,158.0,9.02,0.0,208.0,289.0,4.5,153.0,9.02,292.0,49.0,10.0,385.0,0.0,0.0,0.0,319.0,6.0,0.0,7.0,49.2,HOU,13.0,389.0,5,6,8,1
Tyron Johnson,WR,283.3,5.0,0.0,0.0,1.7,0.3,33.2,0.3,0.0,1.4,114.0,59.5,0.0,0.0,306.9,6.6,244.0,79.5,331.0,29.3,11.0,382.0,20.0,3.0,398.0,295.0,3.0,0.0,17.0,33.9,JAC,13.0,370.0,4,8,3,3
Van Jefferson,WR,251.9,1.7,0.0,0.0,1.2,0.1,13.8,0.1,0.0,-0.1,81.0,27.9,0.0,0.0,243.4,2.9,157.0,46.9,245.0,29.6,10.0,337.0,19.0,1.0,220.0,257.0,1.0,0.0,-1.0,27.4,LAR,12.0,306.0,3,5,4,3
Washington Football Team,DEF,172.2,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,127.0,0.0,0.0,163.2,7.9,140.0,127.0,171.0,23.6,8.0,279.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,29.1,WAS,10.0,279.0,9,26,1,0
Wil Lutz,K,207.1,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,135.0,0.0,0.0,228.0,8.4,148.0,135.0,255.0,40.7,10.0,353.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,20.3,NO,11.0,281.0,26,27,21,0
Will Dissly,TE,299.5,2.3,0.0,0.0,1.5,0.1,15.7,0.0,0.0,0.0,166.0,37.1,0.0,0.0,302.6,3.8,209.0,61.1,327.0,32.6,11.0,389.0,24.0,2.0,251.0,329.0,0.0,0.0,0.0,30.7,SEA,13.0,366.0,32,32,10,2
Will Fuller V,WR,86.4,12.4,0.0,0.0,4.8,0.7,79.9,0.1,0.0,0.0,49.0,135.9,0.0,0.0,92.6,17.2,50.0,188.9,86.0,20.4,6.0,203.0,53.0,8.0,879.0,83.0,1.0,0.0,0.0,22.5,MIA,7.0,240.0,20,4,29,0
Willie Snead IV,WR,363.7,4.7,0.0,0.0,2.5,0.2,33.2,0.0,0.0,0.0,317.0,61.2,0.0,0.0,363.9,7.2,298.0,94.2,444.0,28.6,13.0,405.0,33.0,3.0,432.0,469.0,0.0,0.0,0.0,18.6,LV,16.0,390.0,31,32,17,0
Xavier Jones,RB,220.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,268.8,0.0,152.0,0.0,354.0,62.2,11.0,380.0,0.0,0.0,0.0,314.0,0.0,0.0,0.0,74.0,FA,13.0,391.0,33,33,33,2
Younghoe Koo,K,185.1,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,168.0,0.0,0.0,188.6,11.2,161.0,168.0,187.0,20.9,8.0,339.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,14.8,ATL,10.0,287.0,16,20,6,0
Zach Ertz,TE,191.9,3.8,0.0,0.0,3.3,0.1,30.5,0.0,0.0,0.0,63.0,41.5,0.0,0.0,169.6,7.0,127.0,77.5,158.0,35.5,8.0,291.0,36.0,1.0,335.0,183.0,0.0,0.0,0.0,38.2,PHI,10.0,305.0,11,3,31,2
Zach Pascal,WR,273.6,5.8,0.0,0.0,2.8,0.3,39.3,0.0,0.0,0.0,146.0,92.9,0.0,0.0,276.9,8.6,138.0,136.9,296.0,38.0,10.0,377.0,44.0,5.0,629.0,284.0,0.0,0.0,0.0,30.4,IND,12.0,384.0,9,2,31,4
Zach Wilson,QB,213.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,188.3,0.0,114.0,0.0,170.0,38.6,8.0,317.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,53.7,NYJ,11.0,367.0,16,8,21,1
Zack Moss,RB,97.7,6.7,0.0,0.0,1.1,0.1,7.3,8.6,0.3,37.0,60.0,87.6,0.0,0.0,105.9,7.8,66.0,101.6,101.0,19.4,6.0,181.0,14.0,1.0,95.0,93.0,112.0,4.0,481.0,16.8,BUF,8.0,150.0,23,22,20,1
Zane Gonzalez,K,258.8,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,98.0,0.0,0.0,267.2,8.2,217.0,98.0,361.0,46.8,12.0,332.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,42.0,DET,13.0,332.0,1,8,2,0
Zay Jones,WR,273.0,1.4,0.0,0.0,0.9,0.1,9.6,0.0,0.0,0.0,261.0,22.56,0.0,0.0,385.3,2.3,315.0,36.56,480.0,53.1,13.0,457.0,14.0,1.0,154.0,456.0,0.0,0.0,0.0,12.0,LV,15.0,285.0,31,32,17,5
