,AVG_FAN PTS,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,AVG_TGT,FAN PTS,POS_AVG.,POS_BEST,POS_RK,POS_STD.DEV,POS_TIERS,POS_WORST,PPR_AVG_FAN PTS,PPR_FAN PTS,PPR_POS_AVG.,PPR_POS_BEST,PPR_POS_RK,PPR_POS_STD.DEV,PPR_POS_TIERS,PPR_POS_WORST,REC,REC_TDS,REC_YDS,RUSH_ATT,RUSH_TDS,RUSH_YDS,TEAM,TGT,FULL_SOS,SEASON_SOS,PLAYOFF_SOS,BOOM,BUST,STARTER,PPR_BOOM,PPR_BUST,PPR_STARTER,DEPTH,STANDARD_ADP,PPR_ADP,20_YD_ATT,20_YD_%RUSH,10_YD_ATT,10_YD_%RUSH,5_YD_ATT,5_YD_%RUSH,20_YD_TGT,20_YD_%TGT,10_YD_TGT,10_YD_%TGT
TRENTON IRWIN,2.4,1.6,0.1,19.8,0.0,0.0,0.0,2.0,37.6,133.3,118.0,140.0,8.1,10.0,148.0,3.9,62.6,132.4,118,141,8.6,10,148,25.0,1.0,316.0,0.0,0.0,0.0,CIN,32.0,27,27,23,0,86,7,0,79,0,5,500.0,500,0,0.0,0,0.0,0,0.0,6,8.1,4,10.8
TREQUAN SMITH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,175.0,215.0,28.9,12.0,257.0,0.0,0.0,192.1,166,199,20.0,12,219,0.0,0.0,0.0,0.0,0.0,0.0,DET,0.0,24,30,11,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TREY PALMER,3.3,2.3,0.2,22.6,0.2,0.0,1.3,4.0,56.7,102.1,71.0,101.0,10.5,8.0,153.0,5.6,95.7,100.4,69,100,10.7,8,150,39.0,3.0,385.0,3.0,0.0,22.0,TB,68.0,21,16,24,0,63,6,0,69,6,4,500.0,500,0,0.0,0,0.0,0,0.0,3,5.1,2,6.9
TREYLON BURKS,2.2,1.5,0.0,20.1,0.5,0.0,1.6,2.7,23.9,94.1,74.0,91.0,10.6,8.0,133.0,3.6,39.9,94.8,75,92,10.1,8,132,16.0,0.0,221.0,5.0,0.0,18.0,TEN,30.0,28,29,19,0,80,0,0,80,0,4,500.0,500,1,1.9,0,0.0,0,0.0,1,2.1,0,0.0
TRISHTON JACKSON,0.5,0.3,0.0,1.5,0.0,0.0,0.0,0.7,2.9,224.1,169.0,220.0,30.8,12.0,256.0,0.8,4.9,214.9,165,215,28.4,12,242,2.0,0.0,9.0,0.0,0.0,0.0,MIN,4.0,10,24,3,0,100,0,0,100,0,5,500.0,500,0,0.0,0,0.0,0,0.0,2,2.5,0,0.0
TROY FRANKLIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.6,69.0,86.0,12.9,8.0,135.0,0.0,0.0,88.3,70,87,14.1,8,152,0.0,0.0,0.0,0.0,0.0,0.0,DEN,0.0,19,28,8,0,0,0,0,0,0,4,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TY JAMES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.5,194.0,283.0,6.5,13.0,207.0,0.0,0.0,224.5,206,298,18.5,13,243,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TYLAN WALLACE,0.8,0.1,0.0,1.2,0.0,0.0,0.0,0.2,7.1,208.6,181.0,210.0,30.0,12.0,258.0,0.9,8.1,203.4,180,210,26.6,12,246,1.0,0.0,11.0,0.0,0.0,0.0,BAL,2.0,12,10,13,0,86,0,0,100,0,4,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TYLER BOYD,4.6,3.9,0.1,39.2,0.1,0.0,0.6,5.8,78.8,86.3,63.0,81.0,8.0,7.0,129.0,8.6,145.8,80.8,58,77,8.2,7,128,67.0,2.0,667.0,2.0,0.0,11.0,TEN,98.0,28,29,19,0,56,19,0,38,13,3,500.0,500,0,0.0,0,0.0,0,0.0,7,9.5,4,10.8
TYLER DAVIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.5,122.0,281.0,75.5,13.0,273.0,0.0,0.0,213.5,140,294,73.5,13,287,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TYLER JOHNSON,6.8,2.0,1.0,8.0,0.0,0.0,0.0,3.0,6.8,210.7,167.0,211.0,39.4,12.0,298.0,8.8,8.8,202.1,158,208,38.1,12,287,2.0,1.0,8.0,0.0,0.0,0.0,LAR,3.0,11,22,6,0,0,0,0,0,0,6,500.0,500,0,0.0,0,0.0,0,0.0,1,1.4,1,2.4
TYLER LOCKETT,7.3,4.6,0.3,52.6,0.0,0.0,0.0,7.2,123.4,53.4,37.0,52.0,4.8,6.0,65.0,11.9,202.4,48.6,36,48,5.7,6,64,79.0,5.0,894.0,0.0,0.0,0.0,SEA,122.0,3,7,4,6,38,19,6,31,38,3,135.0,131,0,0.0,0,0.0,0,0.0,12,18.5,5,20.8
TYLER SCOTT,1.1,1.0,0.0,9.9,0.4,0.0,2.4,1.9,18.9,115.3,93.0,108.0,15.8,9.0,205.0,2.1,35.9,115.8,99,108,14.6,9,196,17.0,0.0,168.0,7.0,0.0,41.0,CHI,32.0,9,2,27,0,93,0,0,93,0,5,500.0,500,0,0.0,0,0.0,0,0.0,5,8.9,3,11.5
TYQUAN THORNTON,1.6,1.4,0.0,10.1,0.3,0.0,5.7,2.6,14.2,131.6,99.0,142.0,16.2,10.0,158.0,3.0,27.2,130.3,84,142,17.9,10,158,13.0,0.0,91.0,3.0,0.0,51.0,NE,23.0,25,9,31,0,100,0,0,100,0,4,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TYREEK HILL,16.1,7.4,0.8,112.4,0.4,0.0,0.9,10.7,257.4,1.8,1.0,2.0,0.7,1.0,3.0,23.5,376.4,2.0,1,2,1.1,1,5,119.0,13.0,1799.0,6.0,0.0,15.0,MIA,171.0,29,12,32,40,0,73,60,0,73,1,2.0,3,1,1.1,0,0.0,0,0.0,24,35.8,16,36.4
TYRELL SHAVERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.3,157.0,204.0,24.5,12.0,235.0,0.0,0.0,192.9,159,201,17.8,12,218,0.0,0.0,0.0,0.0,0.0,0.0,BUF,0.0,14,15,15,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TYRON JOHNSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,281.0,317.0,9.0,14.0,299.0,0.0,0.0,287.0,278,316,9.0,14,296,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
VAN JEFFERSON,1.3,1.2,0.0,12.3,0.1,0.0,0.2,2.5,21.3,108.7,70.0,113.0,18.7,9.0,152.0,2.4,41.3,109.1,71,113,18.1,9,153,20.0,0.0,209.0,1.0,0.0,4.0,PIT,43.0,23,26,20,0,94,0,0,100,0,2,500.0,500,0,0.0,0,0.0,0,0.0,1,1.9,0,0.0
VELUS JONES,0.5,0.3,0.0,1.4,0.6,0.0,3.6,0.5,7.1,191.3,168.0,180.0,16.6,11.0,220.0,0.8,11.1,186.9,165,179,13.3,11,211,4.0,0.0,20.0,8.0,0.0,51.0,CHI,7.0,9,2,27,0,100,0,0,100,0,7,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
WANDALE ROBINSON,4.9,4.0,0.1,35.0,0.6,0.1,5.8,5.2,73.2,74.5,61.0,72.0,6.3,7.0,92.0,8.9,133.2,69.4,48,72,6.8,7,86,60.0,1.0,525.0,9.0,1.0,87.0,NYG,78.0,4,23,1,0,64,14,0,64,14,2,500.0,500,1,1.6,0,0.0,0,0.0,2,6.1,1,8.3
WILLIE SNEAD,0.3,0.5,0.0,3.5,0.0,0.0,0.0,0.8,1.4,252.0,224.0,295.0,19.7,13.0,275.0,0.8,3.4,251.3,227,290,17.1,13,273,2.0,0.0,14.0,0.0,0.0,0.0,FA,3.0,33,33,33,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,1,1.4,0,0.0
XAVIER GIPSON,2.2,1.2,0.0,13.5,0.5,0.1,4.0,2.2,37.7,115.5,81.0,123.0,15.9,9.0,171.0,3.5,58.7,116.5,82,125,16.4,9,175,21.0,0.0,229.0,8.0,1.0,68.0,NYJ,38.0,16,20,12,0,75,0,0,81,0,3,500.0,500,2,5.4,1,6.7,0,0.0,5,10.2,3,9.7
XAVIER HUTCHINSON,0.9,0.5,0.0,6.0,0.3,0.0,3.3,1.3,13.9,148.3,107.0,148.0,26.1,10.0,206.0,1.5,21.9,149.2,103,148,26.5,10,200,8.0,0.0,90.0,5.0,0.0,49.0,HOU,19.0,31,32,16,0,100,0,0,100,0,0,500.0,500,2,2.6,1,2.3,1,4.3,1,1.5,1,2.8
XAVIER LEGETTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.3,60.0,69.0,8.2,7.0,102.0,0.0,0.0,74.0,57,70,11.0,7,154,0.0,0.0,0.0,0.0,0.0,0.0,CAR,0.0,17,13,18,0,0,0,0,0,0,4,159.5,170,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
XAVIER SMITH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,162.0,258.0,48.5,13.0,296.0,0.0,0.0,215.0,155,257,46.7,13,286,0.0,0.0,0.0,0.0,0.0,0.0,LAR,0.0,11,22,6,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
XAVIER WEAVER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.5,178.0,244.0,34.8,12.0,263.0,0.0,0.0,195.3,185,244,9.9,12,211,0.0,0.0,0.0,0.0,0.0,0.0,ARI,0.0,7,14,5,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
XAVIER WORTHY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.4,26.0,39.0,5.4,5.0,59.0,0.0,0.0,43.3,31,42,5.9,5,58,0.0,0.0,0.0,0.0,0.0,0.0,KC,0.0,8,6,14,0,0,0,0,0,0,2,82.5,99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ZACH PASCAL,0.1,0.3,0.0,1.4,0.0,0.0,0.0,1.1,1.9,189.7,150.0,183.0,21.2,11.0,222.0,0.4,5.9,191.1,149,184,20.6,11,222,4.0,0.0,19.0,0.0,0.0,0.0,ARI,15.0,7,14,5,0,100,0,0,100,0,6,500.0,500,0,0.0,0,0.0,0,0.0,3,5.2,1,3.8
ZAY FLOWERS,8.1,4.8,0.3,53.6,0.5,0.1,3.5,6.8,129.4,28.7,18.0,28.0,3.4,4.0,42.0,12.9,206.4,28.1,16,27,4.1,4,42,77.0,5.0,858.0,8.0,1.0,56.0,BAL,108.0,12,10,13,6,19,31,0,19,38,1,61.0,55,2,1.9,1,1.6,0,0.0,13,20.3,6,19.4
ZAY JONES,4.9,3.8,0.2,35.7,0.0,0.0,0.0,7.1,44.1,96.2,71.0,93.0,14.6,8.0,139.0,8.7,78.1,93.4,68,91,15.2,8,137,34.0,2.0,321.0,0.0,0.0,0.0,ARI,64.0,7,14,5,0,50,13,0,38,13,5,500.0,500,0,0.0,0,0.0,0,0.0,10,15.9,5,16.7
